flightid,callsign,receivetime,packettime,altitude,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,latitude,longitude,temperature_k,pressure_pa,velocity_x,velocity_y,velocity_z,airflow,acceleration,velocity_mean,acceleration_mean,velocity_std,acceleration_std,velocity_norm,acceleration_norm,velocity_curvefit
EOSS-340,KC0D-1,2023-04-22 08:49:32.027,2023-04-22 08:49:30,43565.0,-2072.0,829.0,descending,/144930h3915.19N/10320.67WO117/061/A=043565 107T1577P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/144930h3915.19N/10320.67WO117/061/A=043565 107T1577P EOSS BALLOON",117.0,70.0,39.2531666667,-103.3445,283.85,15770.0,0.00027222,-0.00012778,-34.53333333,n/a,0.036667,-58.557823,-0.022176,24.754012,0.461892,0.970529,0.127396,-31.884863
EOSS-340,KC0D-1,2023-04-22 08:50:01.928,2023-04-22 08:50:00,42584.0,-1962.0,859.0,descending,/145000h3914.95N/10320.18WO124/056/A=042584 107T1653P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145000h3914.95N/10320.18WO124/056/A=042584 107T1653P EOSS BALLOON",124.0,64.0,39.2491666667,-103.3363333333,283.85,16530.0,0.00027222,-0.00013333,-32.7,n/a,0.061111,-58.040667,-0.020476,24.771522,0.45721,1.022976,0.178445,-30.821501
EOSS-340,KC0D-1,2023-04-22 08:50:32.023,2023-04-22 08:50:30,41691.0,-1786.0,889.0,descending,/145030h3914.75N/10319.71WO105/053/A=041691 104T1726P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/145030h3914.75N/10319.71WO105/053/A=041691 104T1726P EOSS BALLOON",105.0,61.0,39.2458333333,-103.3285,283.55,17260.0,0.00026111,-0.00011111,-29.76666667,n/a,0.097778,-57.486275,-0.018111,24.840101,0.452829,1.115922,0.255922,-29.908412
EOSS-340,AE0SS-13,2023-04-22 08:50:42.228,2023-04-22 08:50:41,41331.0,-1898.7,900.0,descending,/145041h3914.69N/10319.50WO104/050EOSS Baloon/A=041331!W86!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145041h3914.69N/10319.50WO104/050EOSS Baloon/A=041331!W86!",104.0,58.0,39.2449666667,-103.3251,,,0.00027426,-0.00012037,-31.64444444,n/a,-0.020864,-56.989316,-0.018165,24.855066,0.448278,1.019706,-0.006021,-29.556579
EOSS-340,KC0D-1,2023-04-22 08:51:02.021,2023-04-22 08:51:00,40826.0,-1730.0,919.0,descending,/145100h3914.62N/10319.10WO102/071/A=040826 101T1799P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145100h3914.62N/10319.10WO102/071/A=040826 101T1799P EOSS BALLOON",102.0,82.0,39.2436666667,-103.3183333333,283.25,17990.0,0.00033889,-7.222e-05,-28.83333333,n/a,0.093704,-56.458071,-0.016014,24.916897,0.444133,1.108675,0.247039,-29.079714
EOSS-340,AE0SS-13,2023-04-22 08:51:12.255,2023-04-22 08:51:11,40478.0,-1706.0,930.0,descending,/145111h3914.58N/10318.82WO097/072EOSS Baloon/A=040478!W06!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145111h3914.58N/10318.82WO097/072EOSS Baloon/A=040478!W06!",97.0,83.0,39.243,-103.3137666667,,,0.00037778,-6.556e-05,-28.43333333,n/a,0.013333,-55.939095,-0.01546,24.973621,0.43986,1.101393,0.065459,-28.762791
EOSS-340,KC0D-1,2023-04-22 08:51:32.018,2023-04-22 08:51:30,39985.0,-1682.0,949.0,descending,/145130h3914.50N/10318.34WO103/073/A=039985 98T1875P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/145130h3914.50N/10318.34WO103/073/A=039985 98T1875P EOSS BALLOON",103.0,84.0,39.2416666667,-103.3056666667,282.95,18750.0,0.00042222,-6.667e-05,-28.03333333,n/a,0.013333,-55.431717,-0.014927,25.025803,0.435708,1.094805,0.06486,-28.330586
EOSS-340,AE0SS-13,2023-04-22 08:51:42.242,2023-04-22 08:51:41,39654.0,-1648.0,960.0,descending,/145141h3914.45N/10318.07WO103/065EOSS Baloon/A=039654!W69!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145141h3914.45N/10318.07WO103/065EOSS Baloon/A=039654!W69!",103.0,75.0,39.2409333333,-103.3013166667,,,0.000415,-6.889e-05,-27.46666667,n/a,0.018889,-54.932341,-0.014312,25.077257,0.431679,1.095242,0.076911,-28.051623
EOSS-340,KC0D-1,2023-04-22 08:52:02.065,2023-04-22 08:52:00,39165.0,-1640.0,979.0,descending,/145200h3914.34N/10317.62WO111/077/A=039165 94T1951P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145200h3914.34N/10317.62WO111/077/A=039165 94T1951P EOSS BALLOON",111.0,89.0,39.239,-103.2936666667,282.55,19510.0,0.0004,-8.889e-05,-27.33333333,n/a,0.004444,-54.448148,-0.013977,25.119758,0.427744,1.079422,0.043065,-27.656195
EOSS-340,AE0SS-13,2023-04-22 08:52:12.166,2023-04-22 08:52:11,38834.0,-1640.0,990.0,descending,/145211h3914.23N/10317.33WO117/078EOSS Baloon/A=038834!W58!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145211h3914.23N/10317.33WO117/078EOSS Baloon/A=038834!W58!",117.0,90.0,39.23725,-103.2889666667,,,0.00041167,-0.00012278,-27.33333333,n/a,0.0,-53.980651,-0.013732,25.151702,0.423912,1.059464,0.032394,-27.399889
EOSS-340,KC0D-1,2023-04-22 08:52:32.022,2023-04-22 08:52:30,38352.0,-1626.0,1009.0,descending,/145230h3914.06N/10316.93WO111/065/A=038352 89T2029P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/145230h3914.06N/10316.93WO111/065/A=038352 89T2029P EOSS BALLOON",111.0,75.0,39.2343333333,-103.2821666667,282.05,20290.0,0.00038333,-0.00015556,-27.1,n/a,0.007778,-53.525047,-0.013361,25.178325,0.420186,1.049516,0.050309,-27.043033
EOSS-340,AE0SS-13,2023-04-22 08:52:42.255,2023-04-22 08:52:41,38020.0,-1628.0,1020.0,descending,/145241h3914.01N/10316.67WO097/068EOSS Baloon/A=038020!W39!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145241h3914.01N/10316.67WO097/068EOSS Baloon/A=038020!W39!",97.0,78.0,39.23355,-103.2779833333,,,0.00036611,-0.00012333,-27.13333333,n/a,-0.001111,-53.085185,-0.013153,25.195473,0.416551,1.03002,0.028909,-26.808447
EOSS-340,KC0D-1,2023-04-22 08:53:04.313,2023-04-22 08:53:00,37544.0,-1616.0,1039.0,descending,/145300h3913.96N/10316.19WO098/076/A=037544 84T2107P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/145300h3913.96N/10316.19WO098/076/A=037544 84T2107P EOSS BALLOON",98.0,87.0,39.2326666667,-103.2698333333,281.55,21070.0,0.00041111,-5.556e-05,-26.93333333,n/a,0.006667,-52.656466,-0.012823,25.208004,0.413014,1.020435,0.04719,-26.487845
EOSS-340,AE0SS-13,2023-04-22 08:53:12.196,2023-04-22 08:53:11,37229.0,-1582.0,1050.0,descending,/145311h3913.93N/10315.88WO097/077EOSS Baloon/A=037229!W04!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145311h3913.93N/10315.88WO097/077EOSS Baloon/A=037229!W04!",97.0,89.0,39.2321666667,-103.2647333333,,,0.00044167,-4.611e-05,-26.36666667,n/a,0.018889,-52.232437,-0.012303,25.22249,0.409578,1.025504,0.076156,-26.285688
EOSS-340,KC0D-1,2023-04-22 08:53:31.963,2023-04-22 08:53:30,36753.0,-1582.0,1069.0,descending,/145330h3913.88N/10315.36WO096/085/A=036753 80T2192P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/145330h3913.88N/10315.36WO096/085/A=036753 80T2192P EOSS BALLOON",96.0,98.0,39.2313333333,-103.256,281.15,21920.0,0.00046111,-4.444e-05,-26.36666667,n/a,0.0,-51.821869,-0.012105,25.229601,0.40621,1.008942,0.0298,-25.994916
EOSS-340,AE0SS-13,2023-04-22 08:53:42.613,2023-04-22 08:53:41,36445.0,-1568.0,1080.0,descending,/145341h3913.84N/10315.02WO099/085EOSS Baloon/A=036445!W68!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/145341h3913.84N/10315.02WO099/085EOSS Baloon/A=036445!W68!",99.0,98.0,39.2307666667,-103.2504666667,,,0.00047556,-4.667e-05,-26.13333333,n/a,0.007778,-51.420486,-0.011789,25.233708,0.402929,1.002118,0.048562,-25.815923
EOSS-340,KC0D-1,2023-04-22 08:54:02.026,2023-04-22 08:54:00,35988.0,-1530.0,1099.0,descending,/145400h3913.75N/10314.47WO108/082/A=035988 76T2274P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145400h3913.75N/10314.47WO108/082/A=035988 76T2274P EOSS BALLOON",108.0,94.0,39.2291666667,-103.2411666667,280.75,22740.0,0.00049444,-7.222e-05,-25.5,n/a,0.021111,-51.021709,-0.011275,25.241384,0.399739,1.011106,0.081018,-25.56306
EOSS-340,AE0SS-13,2023-04-22 08:54:12.236,2023-04-22 08:54:11,35677.0,-1536.0,1110.0,descending,/145411h3913.66N/10314.17WO111/080EOSS Baloon/A=035677!W71!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145411h3913.66N/10314.17WO111/080EOSS Baloon/A=035677!W71!",111.0,92.0,39.2277833333,-103.2361833333,,,0.00047611,-9.944e-05,-25.6,n/a,-0.003333,-50.636532,-0.011153,25.241184,0.396605,0.991892,0.019717,-25.399313
EOSS-340,KC0D-1,2023-04-22 08:54:32.026,2023-04-22 08:54:30,35213.0,-1550.0,1129.0,descending,/145430h3913.50N/10313.67WO115/078/A=035213 71T2360P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145430h3913.50N/10313.67WO115/078/A=035213 71T2360P EOSS BALLOON",115.0,90.0,39.225,-103.2278333333,280.25,23600.0,0.00044444,-0.00013889,-25.83333333,n/a,-0.007778,-50.266335,-0.011102,25.231847,0.393543,0.96834,0.008446,-25.16687
EOSS-340,AE0SS-13,2023-04-22 08:54:42.282,2023-04-22 08:54:41,34896.0,-1562.0,1140.0,descending,/145441h3913.41N/10313.41WO104/063EOSS Baloon/A=034896!W94!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145441h3913.41N/10313.41WO104/063EOSS Baloon/A=034896!W94!",104.0,72.0,39.22365,-103.2235666667,,,0.00042056,-0.00013778,-26.03333333,n/a,-0.006667,-49.909967,-0.011036,25.214674,0.39055,0.946934,0.011187,-25.015777
EOSS-340,AE0SS-13,2023-04-22 08:55:12.407,2023-04-22 08:55:11,34155.0,-1482.0,1170.0,descending,/145511h3913.31N/10312.63WO098/081EOSS Baloon/A=034155!W65!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145511h3913.31N/10312.63WO098/081EOSS Baloon/A=034155!W65!",98.0,93.0,39.2219333333,-103.2105833333,,,0.00043278,-5.722e-05,-24.7,n/a,0.044444,-49.544605,-0.01022,25.211919,0.387683,0.985431,0.141002,-24.684819
EOSS-340,KC0D-1,2023-04-22 08:56:06.843,2023-04-22 08:55:30,33719.0,-1494.0,1189.0,descending,/145530h3913.24N/10312.08WO104/087/A=033719 62T2533P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145530h3913.24N/10312.08WO104/087/A=033719 62T2533P EOSS BALLOON",104.0,100.0,39.2206666667,-103.2013333333,279.35,25330.0,0.00044167,-7.222e-05,-24.9,n/a,-0.003333,-49.19254,-0.01012,25.201294,0.384823,0.96394,0.017637,-24.503133
EOSS-340,AE0SS-13,2023-04-22 08:55:42.521,2023-04-22 08:55:41,33429.0,-1452.0,1200.0,descending,/145541h3913.15N/10311.77WO110/078EOSS Baloon/A=033429!W91!,"AE0SS-13>APTT4,EOSS,qAO,N0RPF-6:/145541h3913.15N/10311.77WO110/078EOSS Baloon/A=033429!W91!",110.0,90.0,39.2193166667,-103.1961833333,,,0.00048,-8.722e-05,-24.2,n/a,0.023333,-48.840532,-0.009642,25.19583,0.382045,0.977961,0.086312,-24.387005
EOSS-340,AE0SS-13,2023-04-22 08:56:12.285,2023-04-22 08:56:11,32708.0,-1442.0,1230.0,descending,/145611h3913.02N/10311.00WO099/088EOSS Baloon/A=032708!W57!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145611h3913.02N/10311.00WO099/088EOSS Baloon/A=032708!W57!",99.0,101.0,39.2170833333,-103.18345,,,0.00042444,-7.444e-05,-24.03333333,n/a,0.005556,-48.495988,-0.009428,25.188008,0.379311,0.971202,0.039503,-24.112367
EOSS-340,KC0D-1,2023-04-22 08:57:08.129,2023-04-22 08:56:30,32297.0,-1422.0,1249.0,descending,/145630h3912.91N/10310.44WO107/086/A=032297 58T2710P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145630h3912.91N/10310.44WO107/086/A=032297 58T2710P EOSS BALLOON",107.0,99.0,39.2151666667,-103.174,278.95,27100.0,0.00045556,-9.167e-05,-23.7,n/a,0.005556,-48.156317,-0.00922,25.180282,0.376634,0.971249,0.039232,-23.963362
EOSS-340,KC0D-1,2023-04-22 08:57:11.337,2023-04-22 08:57:00,31605.0,-1384.0,1279.0,descending,/145700h3912.66N/10309.63WO113/077/A=031605 56T2799P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145700h3912.66N/10309.63WO113/077/A=031605 56T2799P EOSS BALLOON",113.0,89.0,39.211,-103.1605,278.75,27990.0,0.00045,-0.00013889,-23.06666667,n/a,0.021111,-47.817267,-0.008804,25.176729,0.374026,0.983075,0.079981,-23.721835
EOSS-340,AE0SS-13,2023-04-22 08:57:12.207,2023-04-22 08:57:11,31323.0,-1385.0,1290.0,descending,/145711h3912.57N/10309.36WO113/067EOSS Baloon/A=031323!W38!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145711h3912.57N/10309.36WO113/067EOSS Baloon/A=031323!W38!",113.0,77.0,39.20955,-103.1561333333,,,0.00045528,-0.00012556,-23.08333333,n/a,-0.000278,-47.487481,-0.008689,25.168607,0.371457,0.969626,0.022643,-23.625957
EOSS-340,KC0D-1,2023-04-22 08:57:46.620,2023-04-22 08:57:30,30927.0,-1356.0,1309.0,descending,/145730h3912.48N/10308.95WO104/064/A=030927 58T2889P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/145730h3912.48N/10308.95WO104/064/A=030927 58T2889P EOSS BALLOON",104.0,74.0,39.208,-103.1491666667,278.95,28890.0,0.00037778,-0.0001,-22.6,n/a,0.016111,-47.160015,-0.008358,25.162721,0.36895,0.976048,0.066321,-23.493041
EOSS-340,AE0SS-13,2023-04-22 08:57:42.527,2023-04-22 08:57:41,30637.0,-1372.0,1320.0,descending,/145741h3912.44N/10308.69WO099/067EOSS Baloon/A=030637!W55!,"AE0SS-13>APTT4,EOSS,qAO,N0RPF-6:/145741h3912.44N/10308.69WO099/067EOSS Baloon/A=030637!W55!",99.0,77.0,39.2074166667,-103.1449166667,,,0.00037389,-7.111e-05,-22.86666667,n/a,-0.008889,-46.844517,-0.008365,25.149472,0.366482,0.953414,-0.00143,-23.39659
EOSS-340,KC0D-1,2023-04-22 08:58:01.939,2023-04-22 08:58:00,30238.0,-1378.0,1339.0,descending,/145800h3912.36N/10308.18WO104/079/A=030238 59T2983P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/145800h3912.36N/10308.18WO104/079/A=030238 59T2983P EOSS BALLOON",104.0,91.0,39.206,-103.1363333333,279.05,29830.0,0.00042778,-6.667e-05,-22.96666667,n/a,-0.003333,-46.53839,-0.0083,25.131481,0.364063,0.937936,0.013643,-23.264534
EOSS-340,AE0SS-13,2023-04-22 08:58:12.209,2023-04-22 08:58:11,29961.0,-1352.0,1350.0,descending,/145811h3912.29N/10307.89WO111/071EOSS Baloon/A=029961!W14!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145811h3912.29N/10307.89WO111/071EOSS Baloon/A=029961!W14!",111.0,82.0,39.20485,-103.1315666667,,,0.000445,-8.556e-05,-22.53333333,n/a,0.014444,-46.234529,-0.008008,25.115498,0.3617,0.943688,0.062074,-23.172963
EOSS-340,KC0D-1,2023-04-22 08:58:32.064,2023-04-22 08:58:30,29563.0,-1350.0,1369.0,descending,/145830h3912.15N/10307.47WO113/064/A=029563 58T3077P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145830h3912.15N/10307.47WO113/064/A=029563 58T3077P EOSS BALLOON",113.0,74.0,39.2025,-103.1245,278.95,30770.0,0.00039444,-0.00011667,-22.5,n/a,0.001111,-45.937847,-0.007893,25.096716,0.359376,0.933901,0.025055,-23.041045
EOSS-340,AE0SS-13,2023-04-22 08:58:42.190,2023-04-22 08:58:41,29288.0,-1346.0,1380.0,descending,/145841h3912.07N/10307.23WO111/062EOSS Baloon/A=029288!W88!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145841h3912.07N/10307.23WO111/062EOSS Baloon/A=029288!W88!",111.0,71.0,39.2013,-103.1206333333,,,0.00036444,-0.00011833,-22.43333333,n/a,0.002222,-45.647668,-0.007767,25.075737,0.357096,0.925769,0.027973,-22.949373
EOSS-340,KC0D-1,2023-04-22 08:59:01.961,2023-04-22 08:59:00,28901.0,-1324.0,1399.0,descending,/145900h3911.98N/10306.84WO104/062/A=028901 56T3169P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0RPF-6:/145900h3911.98N/10306.84WO104/062/A=028901 56T3169P EOSS BALLOON",104.0,71.0,39.1996666667,-103.114,278.75,31690.0,0.00035,-9.444e-05,-22.06666667,n/a,0.012222,-45.360095,-0.00752,25.056157,0.354864,0.929649,0.055633,-22.81924
EOSS-340,AE0SS-13,2023-04-22 08:59:12.218,2023-04-22 08:59:11,28626.0,-1324.0,1410.0,descending,/145911h3911.92N/10306.56WO105/075EOSS Baloon/A=028626!W78!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/145911h3911.92N/10306.56WO105/075EOSS Baloon/A=028626!W78!",105.0,86.0,39.1987833333,-103.1094666667,,,0.00037222,-8.389e-05,-22.06666667,n/a,0.0,-45.079451,-0.007428,25.033816,0.352668,0.919268,0.021062,-22.725739
EOSS-340,KC0D-1,2023-04-22 08:59:31.940,2023-04-22 08:59:30,28230.0,-1342.0,1429.0,descending,/145930h3911.79N/10306.08WO115/074/A=028230 53T3267P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/145930h3911.79N/10306.08WO115/074/A=028230 53T3267P EOSS BALLOON",115.0,85.0,39.1965,-103.1013333333,278.45,32670.0,0.00042222,-0.00010556,-22.36666667,n/a,-0.01,-44.809061,-0.007459,25.005654,0.350511,0.897493,-0.007249,-22.589261
EOSS-340,AE0SS-13,2023-04-22 08:59:42.542,2023-04-22 08:59:41,27963.0,-1326.0,1440.0,descending,/145941h3911.69N/10305.81WO114/075EOSS Baloon/A=027963!W71!,"AE0SS-13>APTT4,EOSS,qAO,N0RPF-6:/145941h3911.69N/10305.81WO114/075EOSS Baloon/A=027963!W71!",114.0,86.0,39.19495,-103.09685,,,0.00042056,-0.00012778,-22.1,n/a,0.008889,-44.541895,-0.007264,24.97811,0.348397,0.898462,0.046364,-22.495848
EOSS-340,KC0D-1,2023-04-22 09:00:03.129,2023-04-22 09:00:00,27574.0,-1312.0,1459.0,descending,/150000h3911.54N/10305.40WO114/064/A=027574 50T3364P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/150000h3911.54N/10305.40WO114/064/A=027574 50T3364P EOSS BALLOON",114.0,74.0,39.1923333333,-103.09,278.15,33640.0,0.00037778,-0.00013889,-21.86666667,n/a,0.007778,-44.27823,-0.007088,24.950843,0.346321,0.898229,0.042925,-22.357507
EOSS-340,AE0SS-13,2023-04-22 09:00:12.191,2023-04-22 09:00:11,27310.0,-1306.0,1470.0,descending,/150011h3911.46N/10305.17WO110/062EOSS Baloon/A=027310!W95!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/150011h3911.46N/10305.17WO110/062EOSS Baloon/A=027310!W95!",110.0,71.0,39.19115,-103.08625,,,0.00035333,-0.00012667,-21.76666667,n/a,0.003333,-44.019476,-0.006966,24.922492,0.34428,0.892881,0.029915,-22.261995
EOSS-340,KC0D-1,2023-04-22 09:00:31.972,2023-04-22 09:00:30,26922.0,-1304.0,1489.0,descending,/150030h3911.38N/10304.75WO103/072/A=026922 47T3463P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/150030h3911.38N/10304.75WO103/072/A=026922 47T3463P EOSS BALLOON",103.0,83.0,39.1896666667,-103.0791666667,277.85,34630.0,0.00036111,-8.889e-05,-21.73333333,n/a,0.001111,-43.766225,-0.006874,24.892473,0.342273,0.885123,0.023329,-22.119098
EOSS-340,AE0SS-13,2023-04-22 09:00:42.189,2023-04-22 09:00:41,26663.0,-1294.0,1500.0,descending,/150041h3911.31N/10304.47WO110/079EOSS Baloon/A=026663!W91!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/150041h3911.31N/10304.47WO110/079EOSS Baloon/A=026663!W91!",110.0,91.0,39.18865,-103.0745166667,,,0.00039111,-8.333e-05,-21.56666667,n/a,0.005556,-43.516792,-0.006732,24.862244,0.340303,0.88287,0.036109,-22.021985
EOSS-340,AE0SS-13,2023-04-22 09:01:12.202,2023-04-22 09:01:11,26010.0,-1306.0,1530.0,descending,/150111h3911.08N/10303.79WO108/060EOSS Baloon/A=026010!W18!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/150111h3911.08N/10303.79WO108/060EOSS Baloon/A=026010!W18!",108.0,69.0,39.1846833333,-103.0633,,,0.00037389,-0.00013222,-21.76666667,n/a,-0.006667,-43.275123,-0.006732,24.828254,0.338364,0.86629,0.000192,-21.770904
EOSS-340,KC0D-1,2023-04-22 09:01:31.944,2023-04-22 09:01:30,25621.0,-1301.0,1549.0,descending,/150130h3910.99N/10303.35WO104/072/A=025621 39T3666P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/150130h3910.99N/10303.35WO104/072/A=025621 39T3666P EOSS BALLOON",104.0,83.0,39.1831666667,-103.0558333333,277.05,36660.0,0.00038889,-0.00010833,-21.68333333,n/a,0.001389,-43.037851,-0.006641,24.793467,0.336459,0.861296,0.023866,-21.617133
EOSS-340,AE0SS-13,2023-04-22 09:01:42.577,2023-04-22 09:01:41,25354.0,-1312.0,1560.0,descending,/150141h3910.93N/10303.08WO103/072EOSS Baloon/A=025354!W72!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/150141h3910.93N/10303.08WO103/072EOSS Baloon/A=025354!W72!",103.0,83.0,39.1822833333,-103.0513666667,,,0.00039778,-8e-05,-21.86666667,n/a,-0.006111,-42.807729,-0.006635,24.75546,0.334585,0.845917,0.001566,-21.509839
EOSS-340,KC0D-1,2023-04-22 09:02:01.974,2023-04-22 09:02:00,24964.0,-1314.0,1579.0,descending,/150200h3910.78N/10302.61WO117/066/A=024964 39T3772P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/150200h3910.78N/10302.61WO117/066/A=024964 39T3772P EOSS BALLOON",117.0,76.0,39.1796666667,-103.0435,277.05,37720.0,0.00041111,-0.00011667,-21.9,n/a,-0.001111,-42.582915,-0.006575,24.715824,0.332742,0.836829,0.016421,-21.350698
EOSS-340,AE0SS-13,2023-04-22 09:02:12.273,2023-04-22 09:02:11,24698.0,-1312.0,1590.0,descending,/150211h3910.68N/10302.38WO115/063EOSS Baloon/A=024698!W90!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/150211h3910.68N/10302.38WO115/063EOSS Baloon/A=024698!W90!",115.0,72.0,39.17815,-103.0396666667,,,0.00039,-0.00013778,-21.86666667,n/a,0.001111,-42.36253,-0.006493,24.675271,0.330929,0.830624,0.022978,-21.240612
EOSS-340,KC0D-1,2023-04-22 09:02:32.025,2023-04-22 09:02:30,24303.0,-1322.0,1609.0,descending,/150230h3910.55N/10302.00WO113/063/A=024303 38T3881P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/150230h3910.55N/10302.00WO113/063/A=024303 38T3881P EOSS BALLOON",113.0,72.0,39.1758333333,-103.0333333333,276.95,38810.0,0.00033889,-0.00012778,-22.03333333,n/a,-0.005556,-42.148538,-0.006483,24.632132,0.329145,0.816625,0.002816,-21.075053
EOSS-340,AE0SS-13,2023-04-22 09:02:42.205,2023-04-22 09:02:41,24038.0,-1320.0,1620.0,descending,/150241h3910.48N/10301.75WO106/069EOSS Baloon/A=024038!W45!,"AE0SS-13>APTT4,EOSS,qAO,W0ARP-2:/150241h3910.48N/10301.75WO106/069EOSS Baloon/A=024038!W45!",106.0,79.0,39.1747333333,-103.02925,,,0.00034722,-0.00011389,-22.0,n/a,0.001111,-41.938657,-0.006403,24.588289,0.327391,0.810901,0.022951,-20.962737
EOSS-340,KC0D-1,2023-04-22 09:03:02.076,2023-04-22 09:03:00,23654.0,-1298.0,1639.0,descending,/150300h3910.34N/10301.26WO111/078/A=023654 36T3991P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-1:/150300h3910.34N/10301.26WO111/078/A=023654 36T3991P EOSS BALLOON",111.0,90.0,39.1723333333,-103.021,276.75,39910.0,0.00041111,-0.00011667,-21.63333333,n/a,0.012222,-41.729324,-0.006209,24.546625,0.325669,0.818687,0.056594,-20.798488
EOSS-340,KC0D-1,2023-04-22 09:03:31.980,2023-04-22 09:03:30,23008.0,-1292.0,1669.0,descending,/150330h3910.08N/10300.55WO112/064/A=023008 33T4101P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,W9CN-9:/150330h3910.08N/10300.55WO112/064/A=023008 33T4101P EOSS BALLOON",112.0,74.0,39.168,-103.0091666667,276.45,41010.0,0.00039444,-0.00014444,-21.53333333,n/a,0.003333,-41.523243,-0.00611,24.504838,0.323969,0.815754,0.029148,-20.519217
EOSS-340,AE0SS-13,2023-04-22 09:03:42.274,2023-04-22 09:03:41,22749.0,-1289.0,1680.0,descending,/150341h3910.01N/10300.29WO106/072EOSS Baloon/A=022749!W67!,"AE0SS-13>APTT4,EOSS,qAR,W0ARP:/150341h3910.01N/10300.29WO106/072EOSS Baloon/A=022749!W67!",106.0,83.0,39.1669333333,-103.00495,,,0.000405,-0.00013,-21.48333333,n/a,0.000833,-41.320819,-0.00604,24.462547,0.322296,0.810933,0.021325,-20.406601
