flightid,callsign,receivetime,packettime,altitude,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,latitude,longitude,distance_from_launch,temperature_k,pressure_pa,airdensity_slugs,airdensity_kgm3,velocity_x,velocity_y,velocity_z,airflow,acceleration,velocity_mean,acceleration_mean,velocity_std,acceleration_std,velocity_norm,acceleration_norm,velocity_curvefit
EOSS-357,AE0SS-12,2024-04-21 09:48:58.603,2024-04-21 09:48:57,17912.0,-1032.0,2100.0,descending,/154857h3859.37N/10302.34WO174/016EOSS Balloon  www.eoss.org/A=017912!W37!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154857h3859.37N/10302.34WO174/016EOSS Balloon  www.eoss.org/A=017912!W37!",174.0,18.0,38.98955,-103.0391166667,68.53,,,,,5.778e-05,-8.778e-05,-17.2,n/a,-0.001111,-32.850503,0.012941,20.860904,0.167918,0.750231,-0.083684,-16.998967
EOSS-357,AE0SS-12,2024-04-21 09:49:28.454,2024-04-21 09:49:27,17404.0,-1016.0,2130.0,descending,/154927h3859.24N/10302.20WO156/029EOSS Balloon  www.eoss.org/A=017404!W36!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154927h3859.24N/10302.20WO156/029EOSS Balloon  www.eoss.org/A=017404!W36!",156.0,33.0,38.9873833333,-103.0367666667,68.72,,,,,7.833e-05,-7.222e-05,-16.93333333,n/a,0.008889,-32.605623,0.012878,20.791235,0.166581,0.753793,-0.023946,-16.89461
EOSS-357,AE0SS-12,2024-04-21 09:49:58.455,2024-04-21 09:49:57,16895.0,-1018.0,2160.0,descending,/154957h3859.08N/10302.10WO154/029EOSS Balloon  www.eoss.org/A=016895!W53!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/154957h3859.08N/10302.10WO154/029EOSS Balloon  www.eoss.org/A=016895!W53!",154.0,33.0,38.98475,-103.03505,68.91,,,,,5.722e-05,-8.778e-05,-16.96666667,n/a,-0.001111,-32.36867,0.012663,20.720299,0.165283,0.743329,-0.083336,-16.786225
EOSS-357,AE0SS-12,2024-04-21 09:50:28.513,2024-04-21 09:50:27,16373.0,-1044.0,2190.0,descending,/155027h3858.94N/10302.02WO139/025EOSS Balloon  www.eoss.org/A=016373!W11!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155027h3858.94N/10302.02WO139/025EOSS Balloon  www.eoss.org/A=016373!W11!",139.0,29.0,38.98235,-103.0336833333,69.07,,,,,4.556e-05,-8e-05,-17.4,n/a,-0.014444,-32.145257,0.012252,20.643885,0.164041,0.714268,-0.16274,-16.667716
EOSS-357,AE0SS-12,2024-04-21 09:50:58.929,2024-04-21 09:50:57,15878.0,-990.0,2220.0,descending,/155057h3858.76N/10301.89WO163/018EOSS Balloon  www.eoss.org/A=015878!W45!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155057h3858.76N/10301.89WO163/018EOSS Balloon  www.eoss.org/A=015878!W45!",163.0,21.0,38.9794,-103.0315833333,69.29,,,,,7e-05,-9.833e-05,-16.5,n/a,0.03,-31.915179,0.012517,20.576901,0.162808,0.74915,0.107384,-16.545691
EOSS-357,AE0SS-12,2024-04-21 09:51:58.265,2024-04-21 09:51:57,14880.0,-998.0,2280.0,descending,/155157h3858.48N/10301.70WO166/011EOSS Balloon  www.eoss.org/A=014880!W60!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/155157h3858.48N/10301.70WO166/011EOSS Balloon  www.eoss.org/A=014880!W60!",166.0,13.0,38.9747666667,-103.0283333333,69.62,,,,,5.417e-05,-7.722e-05,-16.63333333,n/a,-0.002222,-31.693703,0.0123,20.507726,0.161598,0.734375,-0.089865,-16.263782
EOSS-357,AE0SS-12,2024-04-21 09:52:28.308,2024-04-21 09:52:27,14392.0,-976.0,2310.0,descending,/155227h3858.35N/10301.58WO167/020EOSS Balloon  www.eoss.org/A=014392!W71!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/155227h3858.35N/10301.58WO167/020EOSS Balloon  www.eoss.org/A=014392!W71!",167.0,23.0,38.9726166667,-103.02635,69.8,,,,,6.611e-05,-7.167e-05,-16.26666667,n/a,0.012222,-31.473317,0.012299,20.441907,0.160406,0.743896,-0.00048,-16.107422
EOSS-357,AE0SS-12,2024-04-21 09:52:58.430,2024-04-21 09:52:57,13916.0,-952.0,2340.0,descending,/155257h3858.22N/10301.48WO137/028EOSS Balloon  www.eoss.org/A=013916!W77!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155257h3858.22N/10301.48WO137/028EOSS Balloon  www.eoss.org/A=013916!W77!",137.0,32.0,38.97045,-103.0247833333,69.96,,,,,5.222e-05,-7.222e-05,-15.86666667,n/a,0.013333,-31.253505,0.012314,20.379708,0.159239,0.755008,0.006399,-15.94451
EOSS-357,AE0SS-12,2024-04-21 09:53:28.486,2024-04-21 09:53:27,13433.0,-966.0,2370.0,descending,/155327h3858.04N/10301.37WO140/018EOSS Balloon  www.eoss.org/A=013433!W42!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155327h3858.04N/10301.37WO140/018EOSS Balloon  www.eoss.org/A=013433!W42!",140.0,21.0,38.9674,-103.0228666667,70.17,,,,,6.389e-05,-0.00010167,-16.1,n/a,-0.007778,-31.04304,0.012031,20.31433,0.158116,0.735591,-0.125281,-15.771411
EOSS-357,AE0SS-12,2024-04-21 09:53:58.608,2024-04-21 09:53:57,12974.0,-918.0,2400.0,descending,/155357h3857.84N/10301.26WO157/018EOSS Balloon  www.eoss.org/A=012974!W91!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155357h3857.84N/10301.26WO157/018EOSS Balloon  www.eoss.org/A=012974!W91!",157.0,21.0,38.96415,-103.0210166667,70.39,,,,,6.167e-05,-0.00010833,-15.3,n/a,0.026667,-30.827382,0.012234,20.256741,0.157008,0.766529,0.091925,-15.603445
EOSS-357,AE0SS-12,2024-04-21 09:54:28.399,2024-04-21 09:54:27,12518.0,-912.0,2430.0,descending,/155427h3857.68N/10301.13WO171/021EOSS Balloon  www.eoss.org/A=012518!W24!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155427h3857.68N/10301.13WO171/021EOSS Balloon  www.eoss.org/A=012518!W24!",171.0,24.0,38.9613666667,-103.0189,70.6,,,,,7.056e-05,-9.278e-05,-15.2,n/a,0.003333,-30.616201,0.012112,20.199375,0.155917,0.763202,-0.056306,-15.438058
EOSS-357,AE0SS-12,2024-04-21 09:54:58.598,2024-04-21 09:54:57,12065.0,-906.0,2460.0,descending,/155457h3857.47N/10300.99WO136/029EOSS Balloon  www.eoss.org/A=012065!W60!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155457h3857.47N/10300.99WO136/029EOSS Balloon  www.eoss.org/A=012065!W60!",136.0,33.0,38.9579333333,-103.0165,70.85,,,,,8e-05,-0.00011444,-15.1,n/a,0.003333,-30.409318,0.011994,20.14227,0.154849,0.760059,-0.055932,-15.280897
EOSS-357,AE0SS-12,2024-04-21 09:55:28.489,2024-04-21 09:55:27,11596.0,-938.0,2490.0,descending,/155527h3857.34N/10300.81WO123/021EOSS Balloon  www.eoss.org/A=011596!W67!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155527h3857.34N/10300.81WO123/021EOSS Balloon  www.eoss.org/A=011596!W67!",123.0,24.0,38.9557666667,-103.0136166667,71.07,,,,,9.611e-05,-7.222e-05,-15.63333333,n/a,-0.017778,-30.214897,0.011597,20.079202,0.153837,0.726202,-0.190949,-15.132435
EOSS-357,AE0SS-12,2024-04-21 09:55:58.895,2024-04-21 09:55:57,11163.0,-866.0,2520.0,descending,/155557h3857.17N/10300.66WO160/018EOSS Balloon  www.eoss.org/A=011163!W53!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/155557h3857.17N/10300.66WO160/018EOSS Balloon  www.eoss.org/A=011163!W53!",160.0,21.0,38.9529166667,-103.01105,71.3,,,,,8.556e-05,-9.5e-05,-14.43333333,n/a,0.04,-30.009942,0.01197,20.027579,0.152843,0.777758,0.183391,-15.014454
EOSS-357,AE0SS-12,2024-04-21 09:56:28.350,2024-04-21 09:56:27,10726.0,-874.0,2550.0,descending,/155627h3857.07N/10300.53WO122/022EOSS Balloon  www.eoss.org/A=010726!W40!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155627h3857.07N/10300.53WO122/022EOSS Balloon  www.eoss.org/A=010726!W40!",122.0,25.0,38.9512333333,-103.0088333333,71.46,,,,,7.389e-05,-5.611e-05,-14.56666667,n/a,-0.004444,-29.811951,0.011757,19.973793,0.151846,0.763264,-0.106694,-14.919533
EOSS-357,AE0SS-12,2024-04-21 09:56:58.293,2024-04-21 09:56:57,10297.0,-858.0,2580.0,descending,/155657h3856.97N/10300.42WO103/018EOSS Balloon  www.eoss.org/A=010297!W90!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155657h3856.97N/10300.42WO103/018EOSS Balloon  www.eoss.org/A=010297!W90!",103.0,21.0,38.94965,-103.007,71.61,,,,,6.111e-05,-5.278e-05,-14.3,n/a,0.008889,-29.615597,0.01172,19.921934,0.150857,0.768781,-0.018766,-14.854054
EOSS-357,AE0SS-12,2024-04-21 09:57:28.809,2024-04-21 09:57:27,9834.0,-926.0,2610.0,descending,/155727h3856.95N/10300.30WO090/007EOSS Balloon  www.eoss.org/A=009834!W57!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155727h3856.95N/10300.30WO090/007EOSS Balloon  www.eoss.org/A=009834!W57!",90.0,8.0,38.94925,-103.0051166667,71.71,,,,,6.278e-05,-1.333e-05,-15.43333333,n/a,-0.037778,-29.438319,0.011094,19.858848,0.14999,0.705226,-0.325835,-14.816318
EOSS-357,AE0SS-12,2024-04-21 09:58:28.608,2024-04-21 09:58:27,8925.0,-909.0,2670.0,descending,/155827h3856.90N/10300.06WO068/009EOSS Balloon  www.eoss.org/A=008925!W35!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155827h3856.90N/10300.06WO068/009EOSS Balloon  www.eoss.org/A=008925!W35!",68.0,10.0,38.9483833333,-103.0010833333,71.91,,,,,6.722e-05,-1.444e-05,-15.15,n/a,0.004722,-29.26192,0.011014,19.798096,0.149039,0.712792,-0.042217,-14.826883
EOSS-357,AE0SS-12,2024-04-21 09:58:58.347,2024-04-21 09:58:57,8479.0,-892.0,2700.0,descending,/155857h3856.88N/10300.01WO148/004EOSS Balloon  www.eoss.org/A=008479!W78!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155857h3856.88N/10300.01WO148/004EOSS Balloon  www.eoss.org/A=008479!W78!",148.0,5.0,38.9481166667,-103.0003,71.95,,,,,2.611e-05,-8.89e-06,-14.86666667,n/a,0.009444,-29.086368,0.010995,19.739621,0.148105,0.720363,-0.010472,-14.847559
EOSS-357,AE0SS-12,2024-04-21 09:59:28.404,2024-04-21 09:59:27,8039.0,-880.0,2730.0,descending,/155927h3856.85N/10259.98WO093/011EOSS Balloon  www.eoss.org/A=008039!W00!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155927h3856.85N/10259.98WO093/011EOSS Balloon  www.eoss.org/A=008039!W00!",93.0,13.0,38.9475,-102.9996666667,72.01,,,,,2.111e-05,-2.056e-05,-14.66666667,n/a,0.006667,-28.912637,0.010942,19.682631,0.147189,0.723784,-0.029044,-14.844388
EOSS-357,AE0SS-12,2024-04-21 09:59:58.477,2024-04-21 09:59:57,7586.0,-906.0,2760.0,descending,/155957h3856.87N/10259.92WO349/008EOSS Balloon  www.eoss.org/A=007586!W78!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/155957h3856.87N/10259.92WO349/008EOSS Balloon  www.eoss.org/A=007586!W78!",349.0,9.0,38.94795,-102.9988,72.02,,,,,2.889e-05,1.5e-05,-15.1,n/a,-0.014444,-28.748201,0.010636,19.621664,0.146315,0.695568,-0.171411,-14.771807
EOSS-357,AE0SS-12,2024-04-21 10:00:58.655,2024-04-21 10:00:57,6746.0,-840.0,2820.0,descending,/160057h3857.00N/10259.88WO013/013EOSS Balloon  www.eoss.org/A=006746!W10!,"AE0SS-12>APTT4,EOSS,qAO,W9CN-9:/160057h3857.00N/10259.88WO013/013EOSS Balloon  www.eoss.org/A=006746!W10!",13.0,15.0,38.9500166667,-102.998,71.97,,,,,1.333e-05,3.444e-05,-14.0,n/a,0.018333,-28.574692,0.010728,19.570007,0.145433,0.744746,0.052292,-14.204157
